timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime
1374967874403,601,HTTP Request,200,ThreadGroup 1-1,text,false,24405,1,1,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,599,1,1,0
1374967875301,607,HTTP Request,200,ThreadGroup 1-1,text,false,32359,1,1,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,604,1,1,0
1374967875995,568,HTTP Request,200,ThreadGroup 1-1,text,false,82512,1,1,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,562,1,1,0
1374967876664,848,HTTP Request,200,ThreadGroup 1-1,text,false,60651,1,1,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,845,1,1,0
1374967877582,604,HTTP Request,200,ThreadGroup 1-1,text,false,60898,1,1,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,600,1,1,0
1374967878218,475,HTTP Request,200,ThreadGroup 1-1,text,false,38963,1,1,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,471,1,1,0
1374967878722,561,HTTP Request,200,ThreadGroup 1-1,text,false,16932,1,1,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,559,1,1,0
1374967879306,404,HTTP Request,200,ThreadGroup 1-1,text,false,38965,2,2,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,400,1,1,0
1374967879738,981,HTTP Request,200,ThreadGroup 1-1,text,false,163109,2,2,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,971,1,1,0
1374967879387,1696,HTTP Request,200,ThreadGroup 1-2,text,false,121439,2,2,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1686,1,1,0
1374967880755,593,HTTP Request,200,ThreadGroup 1-1,text,false,24405,2,2,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,590,1,1,0
1374967881109,608,HTTP Request,200,ThreadGroup 1-2,text,false,32359,2,2,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,604,1,1,0
1374967881364,571,HTTP Request,200,ThreadGroup 1-1,text,false,82512,2,2,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967881953,606,HTTP Request,200,ThreadGroup 1-1,text,false,60898,2,2,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,600,1,1,0
1374967881735,850,HTTP Request,200,ThreadGroup 1-2,text,false,60651,2,2,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,844,1,1,0
1374967882577,479,HTTP Request,200,ThreadGroup 1-1,text,false,38963,2,2,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,474,1,1,0
1374967882604,562,HTTP Request,200,ThreadGroup 1-2,text,false,16932,2,2,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,559,1,1,0
1374967883077,408,HTTP Request,200,ThreadGroup 1-1,text,false,38965,2,2,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,403,1,1,0
1374967883504,984,HTTP Request,200,ThreadGroup 1-1,text,false,163109,3,3,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,972,1,1,0
1374967883182,1693,HTTP Request,200,ThreadGroup 1-2,text,false,121439,3,3,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1684,1,1,0
1374967884387,595,HTTP Request,200,ThreadGroup 1-3,text,false,24405,3,3,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,592,1,1,0
1374967884526,615,HTTP Request,200,ThreadGroup 1-1,text,false,32359,3,3,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,610,1,1,0
1374967884914,570,HTTP Request,200,ThreadGroup 1-2,text,false,82512,3,3,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,564,1,1,0
1374967885156,610,HTTP Request,200,ThreadGroup 1-1,text,false,60898,3,3,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,603,1,1,0
1374967885004,850,HTTP Request,200,ThreadGroup 1-3,text,false,60651,3,3,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,842,1,1,0
1374967885512,475,HTTP Request,200,ThreadGroup 1-2,text,false,38963,3,3,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,471,1,1,0
1374967885870,404,HTTP Request,200,ThreadGroup 1-3,text,false,38965,3,3,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,397,1,1,0
