Elapsed time,HTTP Request
19:29:49.500,75.0
19:29:50.0,2.65
19:29:50.500,3.0
19:29:51.0,10.0
19:29:51.500,20.2
19:29:52.0,8.125
19:29:52.500,4.0
19:29:53.0,7.0
19:29:53.500,22.923076923076923
19:29:54.0,25.4
19:29:54.500,5.681818181818182
19:29:55.0,10.860465116279068
19:29:55.500,9.11111111111111
19:29:56.0,5.423076923076922
19:29:56.500,7.7708333333333295
19:29:57.0,5.381818181818182
19:29:57.500,6.071428571428571
19:29:58.0,22.384615384615383
19:29:58.500,10.6
19:29:59.0,9.705882352941176
19:29:59.500,3.8541666666666665
19:30:00.0,6.481012658227847
19:30:00.500,7.032258064516129
19:30:01.0,16.095238095238095
19:30:01.500,11.257142857142858
19:30:02.0,4.451612903225806
19:30:02.500,5.60227272727273
19:30:03.0,10.372881355932204
19:30:03.500,15.292682926829269
19:30:04.0,7.738095238095238
19:30:04.500,8.595744680851062
19:30:05.0,6.2988505747126435
19:30:05.500,12.53968253968254
19:30:06.0,10.855072463768114
19:30:06.500,5.833333333333333
19:30:07.0,6.06382978723404
19:30:07.500,12.500000000000004
19:30:08.0,13.346153846153847
19:30:08.500,8.397435897435898
19:30:09.0,9.552631578947366
19:30:09.500,14.12676056338028
19:30:10.0,19.018181818181827
19:30:10.500,16.249999999999996
19:30:11.0,7.191011235955058
19:30:11.500,5.697916666666667
19:30:12.0,12.285714285714288
19:30:12.500,11.397260273972602
19:30:13.0,8.823529411764707
19:30:13.500,6.404255319148936
19:30:14.0,9.338983050847462
19:30:14.500,19.55263157894737
19:30:15.0,9.445544554455441
19:30:15.500,10.06
19:30:16.0,6.122641509433962
19:30:16.500,16.680851063829788
19:30:17.0,8.822429906542052
19:30:17.500,8.014925373134332
19:30:18.0,6.75
19:30:18.500,16.547619047619044
19:30:19.0,9.456310679611647
19:30:19.500,8.523076923076927
19:30:20.0,6.577319587628866
19:30:20.500,17.307692307692307
19:30:21.0,8.711340206185568
19:30:21.500,9.150000000000002
19:30:22.0,44.06122448979592
19:30:22.500,14.605633802816902
19:30:23.0,11.194805194805195
19:30:23.500,7.723076923076923
19:30:24.0,7.510204081632651
19:30:24.500,12.652777777777779
19:30:25.0,11.860759493670885
19:30:25.500,5.925373134328358
19:30:26.0,6.04424778761062
19:30:26.500,14.37037037037037
19:30:27.0,9.135922330097083
19:30:27.500,7.597222222222222
19:30:28.0,6.302083333333333
19:30:28.500,14.121621621621628
19:30:29.0,7.734177215189872
19:30:29.500,6.465346534653471
19:30:30.0,12.649350649350644
19:30:30.500,10.193548387096776
19:30:31.0,7.968253968253968
19:30:31.500,6.485436893203883
19:30:32.0,16.568627450980387
19:30:32.500,9.715789473684213
19:30:33.0,8.139999999999999
19:30:33.500,39.22222222222223
19:30:34.0,7.746666666666667
19:30:34.500,15.469696969696964
19:30:35.0,7.678571428571429
19:30:35.500,6.443298969072165
19:30:36.0,12.20588235294118
19:30:36.500,11.43661971830986
19:30:37.0,7.797297297297297
19:30:37.500,7.288659793814431
19:30:38.0,13.746268656716419
19:30:38.500,10.659340659340657
19:30:39.0,6.378787878787879
19:30:39.500,6.407079646017699
19:30:40.0,14.400000000000002
19:30:40.500,13.595744680851066
19:30:41.0,8.836363636363636
19:30:41.500,5.752293577981653
19:30:42.0,15.178571428571425
19:30:42.500,8.221153846153843
19:30:43.0,6.158415841584155
19:30:43.500,13.271428571428572
19:30:44.0,11.121621621621621
19:30:44.500,6.8
19:30:45.0,28.406779661016948
19:30:45.500,14.25974025974026
19:30:46.0,16.58
19:30:46.500,8.726415094339622
19:30:47.0,6.487804878048777
19:30:47.500,9.52941176470588
19:30:48.0,12.513157894736846
19:30:48.500,8.000000000000004
19:30:49.0,7.1818181818181825
19:30:49.500,12.89795918367347
