timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime
1374967426107,613,HTTP Request,200,OK,ThreadGroup 1-6,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,610,1,1,0
1374967426209,573,HTTP Request,200,OK,ThreadGroup 1-3,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,566,1,1,0
1374967426040,1000,HTTP Request,200,OK,ThreadGroup 1-4,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,989,1,1,0
1374967426731,478,HTTP Request,200,OK,ThreadGroup 1-6,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,473,1,1,0
1374967426428,853,HTTP Request,200,OK,ThreadGroup 1-5,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,847,1,1,0
1374967426685,609,HTTP Request,200,OK,ThreadGroup 1-1,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,602,1,1,0
1374967426794,562,HTTP Request,200,OK,ThreadGroup 1-3,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,560,1,1,0
1374967427053,405,HTTP Request,200,OK,ThreadGroup 1-4,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,402,1,1,0
1374967426004,1705,HTTP Request,200,OK,ThreadGroup 1-2,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1695,1,1,0
1374967427302,597,HTTP Request,200,OK,ThreadGroup 1-1,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,594,1,1,0
1374967427366,611,HTTP Request,200,OK,ThreadGroup 1-3,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,607,1,1,0
1374967427469,575,HTTP Request,200,OK,ThreadGroup 1-4,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,567,1,1,0
1374967427292,999,HTTP Request,200,OK,ThreadGroup 1-5,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,988,1,1,0
1374967427986,480,HTTP Request,200,OK,ThreadGroup 1-3,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,476,1,1,0
1374967427910,607,HTTP Request,200,OK,ThreadGroup 1-1,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,601,1,1,0
1374967427722,854,HTTP Request,200,OK,ThreadGroup 1-2,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,847,1,1,0
1374967428056,559,HTTP Request,200,OK,ThreadGroup 1-4,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,557,1,1,0
1374967428307,406,HTTP Request,200,OK,ThreadGroup 1-5,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,403,1,1,0
1374967427218,1700,HTTP Request,200,OK,ThreadGroup 1-6,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1691,1,1,0
1374967428587,597,HTTP Request,200,OK,ThreadGroup 1-2,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,594,1,1,0
1374967428625,614,HTTP Request,200,OK,ThreadGroup 1-4,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,610,1,1,0
1374967428723,570,HTTP Request,200,OK,ThreadGroup 1-5,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,562,1,1,0
1374967428527,992,HTTP Request,200,OK,ThreadGroup 1-1,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,980,1,1,0
1374967429249,479,HTTP Request,200,OK,ThreadGroup 1-4,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,475,1,1,0
1374967428932,853,HTTP Request,200,OK,ThreadGroup 1-6,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,847,1,1,0
1374967429196,605,HTTP Request,200,OK,ThreadGroup 1-2,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,600,1,1,0
1374967429305,560,HTTP Request,200,OK,ThreadGroup 1-5,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,558,1,1,0
1374967429534,406,HTTP Request,200,OK,ThreadGroup 1-1,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,403,1,1,0
1374967428477,1703,HTTP Request,200,OK,ThreadGroup 1-3,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1692,1,1,0
1374967429809,596,HTTP Request,200,OK,ThreadGroup 1-2,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,593,1,1,0
1374967429875,614,HTTP Request,200,OK,ThreadGroup 1-5,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,609,1,1,0
1374967429951,571,HTTP Request,200,OK,ThreadGroup 1-1,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,564,1,1,0
1374967429797,997,HTTP Request,200,OK,ThreadGroup 1-6,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,985,1,1,0
1374967430499,477,HTTP Request,200,OK,ThreadGroup 1-5,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,473,1,1,0
1374967430416,609,HTTP Request,200,OK,ThreadGroup 1-2,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,603,1,1,0
1374967430193,853,HTTP Request,200,OK,ThreadGroup 1-3,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,845,1,1,0
1374967430534,563,HTTP Request,200,OK,ThreadGroup 1-1,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,561,1,1,0
1374967430809,405,HTTP Request,200,OK,ThreadGroup 1-6,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,402,1,1,0
1374967429738,1701,HTTP Request,200,OK,ThreadGroup 1-4,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1691,1,1,0
1374967431058,598,HTTP Request,200,OK,ThreadGroup 1-3,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,593,1,1,0
1374967431107,612,HTTP Request,200,OK,ThreadGroup 1-1,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,607,1,1,0
1374967431225,574,HTTP Request,200,OK,ThreadGroup 1-6,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,565,1,1,0
1374967431037,996,HTTP Request,200,OK,ThreadGroup 1-2,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,984,1,1,0
1374967431729,475,HTTP Request,200,OK,ThreadGroup 1-1,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,470,1,1,0
1374967431666,609,HTTP Request,200,OK,ThreadGroup 1-3,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,603,1,1,0
1374967431452,850,HTTP Request,200,OK,ThreadGroup 1-4,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,843,1,1,0
1374967431811,564,HTTP Request,200,OK,ThreadGroup 1-6,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,562,1,1,0
1374967432045,406,HTTP Request,200,OK,ThreadGroup 1-2,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,402,1,1,0
1374967430986,1702,HTTP Request,200,OK,ThreadGroup 1-5,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1692,1,1,0
1374967432312,596,HTTP Request,200,OK,ThreadGroup 1-4,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,592,1,1,0
1374967432385,615,HTTP Request,200,OK,ThreadGroup 1-6,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,611,1,1,0
1374967432461,566,HTTP Request,200,OK,ThreadGroup 1-2,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,558,1,1,0
1374967432287,991,HTTP Request,200,OK,ThreadGroup 1-3,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,979,1,1,0
1374967433010,477,HTTP Request,200,OK,ThreadGroup 1-6,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,472,1,1,0
1374967432919,610,HTTP Request,200,OK,ThreadGroup 1-4,text,false,60898,5,5,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,602,1,1,0
1374967432701,852,HTTP Request,200,OK,ThreadGroup 1-5,text,false,60651,4,4,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,846,1,1,0
1374967433039,558,HTTP Request,200,OK,ThreadGroup 1-2,text,false,16932,3,3,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,556,1,1,0
1374967433294,405,HTTP Request,200,OK,ThreadGroup 1-3,text,false,38965,2,2,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,401,1,1,0
1374967432214,1712,HTTP Request,200,OK,ThreadGroup 1-1,text,false,121439,1,1,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1704,1,1,0
